"Sequence No." "V" "D" "air density" "Humidity" "I" "S_a" "S_b" "y (% relative to rated power)"
"9039" 11.14232 219.5592 1.20509490492612 85.857353 0.065445759949454 0.110317112440294 0.0734292912236587 69.3266666666667
"9040" 11.08854 218.0544 1.20487093888022 86.898583 0.0661158547473337 0.103920402123852 0.0403925231911145 72.5133333333333
"9041" 11.48059 221.4863 1.20535758539316 87.942988 0.0989591998320644 0.0851188046865836 0.0417105921914976 64.9133333333333
"9042" 11.79487 222.6083 1.20530271329505 88.933038 0.0738971010278197 0.0820506990966285 0.0515678443168292 66.9266666666667
"9043" 11.29442 222.1948 1.20542266005763 89.261931 0.0617917520333049 0.0589717798336865 0.0497564755214918 65.6233333333333
"9044" 11.9717 219.7182 1.20563374424447 89.586859 0.0645296741481995 0.0748769258667031 0.0576617220665235 72.1833333333333
"9045" 11.67729 225.1131 1.20643523741658 89.490452 0.0668718084418559 0.0578794221826767 0.0476933974038007 69.2433333333333
"9046" 11.33234 230.0188 1.20702234202833 90.322999 0.0652750270464882 0.0666529376289418 0.0430843861429496 77.79
"9047" 11.38446 230.3919 1.2073891966485 85.581825 0.0776532571593207 0.0783676786193117 0.0666831177583205 76.8433333333333
"9048" 10.92472 231.2072 1.20642622313453 84.766335 0.0725195336814124 0.0812402531874891 0.0398560250820154 74.96
"9049" 11.40852 235.4278 1.20684752500731 88.289733 0.075021422585927 0.091869127657984 0.0647780516710048 72.2
"9050" 12.83337 232.8099 1.2070655097381 88.919153 0.063031775753368 0.0593641864966158 0.0691351332752647 78.7166666666667
"9051" 12.52237 235.368 1.20747205508421 89.05087 0.0646494713061505 0.028369741790452 0.0459482401411915 75.7433333333333
"9052" 11.06646 233.6219 1.20740006027651 89.440861 0.0527663046719547 0.0570697543589746 0.0399323414232793 70.4333333333333
"9053" 11.66576 230.7296 1.20818145560544 88.306991 0.0479588899480188 0.00273048816649257 0.0425892766205812 70.2433333333333
"9054" 11.66391 232.4924 1.20898720288993 84.933953 0.0489827253468177 0.0229912892412819 0.0448622460624203 74.6666666666667
"9055" 12.09402 230.5311 1.20908537252255 84.161513 0.0582848300234331 0.0280279534996256 0.0501566043605147 82.9766666666667
"9056" 12.46574 232.7478 1.20821326340573 81.061823 0.0451079518744976 0.0485859072114537 0.0725012720560943 85.18
"9057" 11.46182 231.2283 1.20917334883613 82.347047 0.0356125466985173 0.0219700996463603 0.0402579680037342 77.75
"9058" 11.23322 228.5885 1.20938074864879 82.976465 0.0607687822369721 0.0579331409741568 0.0436998795875986 73.2366666666667
"9059" 12.08086 230.6982 1.20947206744655 81.37207 0.0344125252672409 0.0180103157941941 0.0504554436066878 72.9933333333333
"9060" 11.08805 230.0023 1.20885802054575 81.354021 0.0552486505742669 0.0229641651782717 0.04588271944598 74.8633333333333
"9061" 11.37608 230.4628 1.20905338464579 82.085202 0.109955801998579 0.0610790420533193 0.0464384652526189 77.5433333333333
"9062" 12.41765 231.7154 1.20983104711031 80.823785 0.0394312289362319 9.72538331989389e-05 0.025235513894557 71.7166666666667
"9063" 11.55465 232.7068 1.21030783686204 81.832483 0.0382645341918621 0.0248866413141913 0.0629666774687767 68.2333333333333
"9064" 11.22099 233.2347 1.20999470324798 82.539067 0.0645611750834819 0.0452542936381556 0.0548007285488077 70.68
"9065" 10.90733 227.6853 1.21054287864002 82.269286 0.0782957882451526 0.0254562467452365 0.0548883316594351 68.2666666666667
"9066" 10.9202 229.7135 1.21003130653024 82.659873 0.0601650793941503 0.0199382889568565 0.0486879308603748 63.3266666666667
"9067" 10.51446 230.8888 1.21000522720916 82.789406 0.0562257785944309 0.0178674616389629 0.0254232157981776 82.5866666666667
"9068" 10.72022 232.224 1.21032252078311 81.664068 0.0398958883306499 0.0308077008282705 0.0446684014284425 75.74
"9069" 10.08318 234.6343 1.20997516180654 78.400134 0.0467244460576921 0.0228328488063682 0.0436466922680413 72.8866666666667
"9070" 9.651106 236.6576 1.20969048470408 76.627524 0.0508190771088827 0.0259231179896943 0.0449233374663504 65.52
"9071" 9.563244 233.2112 1.20991445051373 77.502722 0.0477128263170949 0.0255479294059774 0.034682336032517 66.9433333333333
"9072" 9.225494 229.5735 1.21035040619522 77.756035 0.0335739744668416 0.0245084388653091 0.0349271757513075 59.52
"9073" 8.585022 231.1162 1.21044542458779 78.75898 0.0440608072990378 0.00841058837443104 0.0303024968784614 62.6133333333333
"9074" 8.181607 235.4772 1.2104084806543 77.459277 0.0374203625278017 0.0416638979802361 0.0519414593423467 54.5033333333333
"9075" 8.034577 234.2672 1.21078820593937 76.956216 0.0688876589271594 0.0180373325281108 0.0217966047730464 53.3166666666667
"9076" 8.380492 233.643 1.2113627514723 77.078016 0.0795438263051859 0.0258108096698487 0.0293532916334323 46.0433333333333
"9077" 7.591675 238.666 1.21276667897049 78.394381 0.0344146449894127 0.033239915779099 0.0392138618876536 42.8866666666667
"9078" 7.198445 237.3052 1.21229196432873 78.243227 0.0629376344474397 0.0525744396778759 0.0473341564039472 31.1933333333333
"9079" 6.974443 237.9343 1.21194346523291 76.547581 0.0602435635361849 0.00100322148702636 0.0385650122966969 28.6133333333333
"9080" 6.39338 235.2782 1.21176592509668 75.753915 0.0630312604600383 0.0493998450687391 0.0313127886506971 34.2266666666667
"9081" 6.792544 232.8181 1.21112582969025 78.715141 0.0679187944899584 0.0261247947544142 0.0340552754515307 25.7333333333333
"9082" 7.802107 235.6621 1.21107941458642 79.571097 0.102692952044877 0.0387663234718718 0.0416790164003105 21.8933333333333
"9083" 8.967987 234.387 1.21089402716188 81.310974 0.0782781464781338 0.0206721740506851 0.0473004485464295 22.3666666666667
"9084" 8.805848 233.516 1.21077017935935 82.854669 0.0625337957230241 0.060953535811214 0.0404638871655132 18.54
"9085" 9.763556 233.2402 1.21035162519395 82.668998 0.0750344444175872 0.0188981752157249 0.0380096273080425 16.09
"9086" 9.353485 233.2432 1.21078234035207 80.650015 0.063067006575624 0.0375466446550215 0.0455335566563445 19.7566666666667
"9087" 9.018734 232.1627 1.20998829059018 77.751473 0.0477708844722552 0.0223362881185754 0.049655471574255 27.4766666666667
"9088" 8.646419 230.3804 1.20943104457083 75.158615 0.0662547466182243 0.0554874480229707 0.0228768057029149 42.02
"9089" 8.397702 226.0718 1.20943806787254 76.200438 0.0751400085404317 0.0568938657144308 0.0357141008285757 39.3966666666667
"9090" 8.475283 227.0814 1.20936012174791 76.59023 0.0922414272184186 0.0746762134469733 0.0487012069145679 54.5833333333333
"9091" 9.875412 221.7285 1.20945722571413 77.722709 0.0840068546000916 0.0684978567001043 0.0476000568570666 48.9966666666667
"9092" 10.25511 221.6206 1.20918457555324 78.609411 0.101717095184742 0.0695392062917612 0.0511714062592846 43.9566666666667
"9093" 10.85373 223.8777 1.2094247237726 77.586035 0.0537379039279584 0.0667494476849642 0.0441178098699379 42.62
"9094" 10.10766 223.4194 1.20955078535271 78.868874 0.0855935894163437 0.0702730282142197 0.034895540613745 34.2366666666667
"9095" 10.70901 223.5714 1.20941012262132 78.427907 0.0643373196962184 0.0729301792310703 0.0421764507327354 33.74
"9096" 10.55223 222.1241 1.20993727597369 79.362215 0.0452555715711276 0.0320531851152641 0.0473864170997254 58.1133333333333
"9097" 10.31151 223.2621 1.20968200424506 80.453829 0.0920490112505346 0.0650115956375887 0.0426163814430254 60.1233333333333
"9098" 10.22619 222.642 1.20901782123453 80.926341 0.0869440818134613 0.0744554539560113 0.0326467834213827 67.1433333333333
"9099" 10.50139 221.5441 1.20880189235917 80.647238 0.09015549370131 0.0825864757250165 0.0622258366662687 59.1333333333333
"9100" 11.61923 223.4199 1.20852615406939 78.957345 0.0573594291532227 0.0559841354808822 0.0502502133315423 67.2433333333333
"9101" 12.41359 224.9795 1.20847089517878 78.868679 0.0681964041022782 0.0628463251646641 0.0633074783016534 61.2933333333333
"9102" 11.54424 224.4901 1.20823961060454 79.509007 0.0744754267063055 0.0155843570316061 0.0533134397305657 60.7566666666667
"9103" 12.69793 223.9276 1.20841701393539 80.062054 0.0799059374244463 0.044210386265791 0.0571698884634429 65.0633333333333
"9104" 12.79131 226.3562 1.2083617180044 79.191022 0.0735458760674239 0.057191040045914 0.0666033737990936 63.4733333333333
"9105" 13.39974 226.778 1.20840690026351 78.289839 0.0644720121435192 0.0411625151752189 0.0529309228848727 72.1466666666667
"9106" 13.05646 228.8636 1.20833651147316 77.151214 0.0610090330763469 0.0628633358187592 0.0637387989534981 79.75
"9107" 13.34622 227.7033 1.20786906846666 75.888603 0.0532842257957684 0.0160287327172445 0.0520163747068884 79.1833333333333
"9108" 13.45164 226.3879 1.20787618463646 75.582724 0.0461946796078396 0.0465105027700878 0.0714979675420849 77.6033333333333
"9109" 12.49374 225.3997 1.208016780453 77.430116 0.0686931855473221 0.0484628792407263 0.0471858177084964 92.7933333333333
"9110" 12.10112 223.1273 1.20854877330524 79.076567 0.0494057079014174 0.0394764225609247 0.0376017477269329 87.85
"9111" 12.35343 221.8815 1.20794478808648 79.459016 0.0776163543242646 0.0421921942742081 0.0430938669672625 90.52
"9112" 11.74841 222.0243 1.20823839819349 79.729592 0.0870036030407519 0.0516652258170131 0.0311588418629106 95.72
"9113" 10.98305 218.7353 1.2082836139828 81.989589 0.0793491061226162 0.0801788169129387 0.0344157508120521 92.6433333333333
"9114" 11.6471 218.0578 1.20821840798033 81.266344 0.0591282894454414 0.110858031082643 0.0364315514022883 87.03
"9115" 11.93792 217.5955 1.20788836490513 81.257814 0.0577280883101914 0.0760506107303818 0.0429142426536957 75.4
"9116" 11.82175 218.1902 1.20761288730136 80.308229 0.0700582654852285 0.093686633801887 0.0301673610187423 75.9066666666667
"9117" 12.11985 218.3391 1.20753381708864 80.234834 0.0571794370392373 0.119135709557439 0.0515384423613298 80.4766666666667
"9118" 12.58659 219.3787 1.20705079259257 78.90835 0.0676605657290815 0.13108050587165 0.0504535460187095 69.93
"9119" 13.13032 220.7581 1.20685217526884 77.37378 0.0732555718367869 0.074377693855114 0.0525719110006766 80.1133333333333
"9120" 12.81329 222.6666 1.20701278376243 77.460665 0.069642457167519 0.0385503549497636 0.0371554441005993 76.1533333333333
"9121" 14.13625 223.7922 1.20756094138349 75.454379 0.0821623132018746 0.0341773693556572 0.0434633436073535 79.3433333333333
"9122" 13.15441 227.2764 1.20757126148906 76.901669 0.0742589139307654 0.0690691723921015 0.0495070103310803 82.8166666666667
"9123" 14.12822 231.3852 1.20805273747411 76.814981 0.0598536616785412 0.0737294822510867 0.0558655967094194 84.51
"9124" 14.37466 231.4317 1.20866699404497 76.712623 0.0559646767297453 0.0477867370605951 0.0608872241698081 90.4433333333333
"9125" 14.18383 230.6213 1.20880494387237 77.738379 0.065690790146244 0.0458007949285568 0.0624317493320732 83.9933333333333
"9126" 15.17863 230.1289 1.2088319585434 76.690207 0.0701225999974965 0.081891645247333 0.0601145779798337 94.6466666666667
"9127" 14.67576 231.091 1.2089607959997 76.923884 0.0660463376343031 0.00914426045969656 0.0657201155921786 91.48
"9128" 14.19249 227.7696 1.2090685458437 78.625281 0.0817723317050074 0.0669956131928948 0.0447051728211251 98.21
"9129" 15.14489 227.1201 1.20902344656099 77.50649 0.0571731587353886 0.0358671529183281 0.0469853033349165 99.3833333333333
"9130" 14.43136 226.8036 1.20880033123343 78.852214 0.0587304384340769 0.0302781514890244 0.0261002658060179 98.1966666666667
"9131" 13.9088 225.6081 1.20969967086519 80.556189 0.0759744190728172 0.0631201201227292 0.0495145128709576 97.81
"9132" 13.86677 225.1896 1.20950467733844 81.210008 0.0617950899885121 0.0561046779413337 0.0659499383443792 99.69
"9133" 13.67547 224.9168 1.20941351533888 81.79499 0.078131062405899 0.0624004448221838 0.045932986441111 97.25
"9134" 15.16179 225.4891 1.20901667187959 78.975993 0.0606717742430148 0.0630352473271202 0.0496306375938761 97.6166666666667
"9135" 15.69843 225.2748 1.20879711955007 79.215422 0.0807827279543241 0.0556880178693861 0.0483943709578519 99.4766666666667
"9136" 15.28698 226.6563 1.2092465057646 78.85142 0.0812772699382089 0.0600082811845024 0.0423581044729902 95.1633333333333
"9137" 15.54538 223.9484 1.20966280641911 79.427081 0.0675788562260942 0.0476697150518905 0.0501407232993463 95.2866666666667
"9138" 16.60507 226.9178 1.20954704664697 78.27179 0.0444962050747151 0.0295078642816085 0.0590444632191158 97.27
"9139" 16.3862 224.9849 1.20987529718115 77.384492 0.0619525576399653 0.0501438179468322 0.0512809704157393 99.9633333333333
"9140" 16.45388 228.5825 1.20987301070118 76.364886 0.0509825038228065 0.0356591484606657 0.0495542245172444 98.93
"9141" 16.02036 228.1195 1.21001364575241 77.077023 0.0752061127215618 0.0671805439250973 0.0518460999940347 99.7133333333333
"9142" 16.56858 225.9741 1.20990091190297 75.071927 0.0743774662644596 0.0472747775057541 0.0554940098193245 99.2833333333333
"9143" 16.82554 228.2628 1.20979368911662 73.816659 0.0779212435380974 0.0533409814995926 0.054794115165704 99.7633333333333
"9144" 15.76707 226.0978 1.20923569567618 75.120329 0.0755676863234577 0.0617769941827926 0.0418438420468943 99.6966666666667
"9145" 15.34693 229.0895 1.20972794778312 75.300843 0.0744458337921656 0.0724761415033786 0.0588901183290078 99.9833333333333
"9146" 16.2703 231.6592 1.21029315996344 73.713508 0.0653510998567943 0.0448195595395225 0.0533196926686067 100.013333333333
"9147" 16.52016 232.2636 1.21031928751842 73.510975 0.0459982348839236 0.0566768385632873 0.0601089259812072 99.9466666666667
"9148" 15.27769 232.1894 1.21022705742886 73.795035 0.075235588626291 0.0619404015822941 0.0551209738253729 99.99
"9149" 15.05027 230.1731 1.21015353669322 74.837589 0.0544624315709951 0.0219359171052093 0.0393222329486678 100.003333333333
"9150" 13.9421 234.9763 1.21038925003593 75.597602 0.0821477395801206 0.0572617351678408 0.046728888869427 99.9333333333333
"9151" 14.16665 236.9056 1.21040682232977 75.023922 0.0538009974129381 0.0453681457367123 0.0659867378655289 99.9533333333333
"9152" 13.2385 239.2218 1.21055939259487 74.778343 0.0671889111304151 0.0304052546194002 0.0532743523224457 100.01
"9153" 14.04998 238.45 1.2101326511435 73.611549 0.0756865134327593 0.0428454767754835 0.0573945855739583 99.8866666666667
"9154" 13.50059 233.0435 1.21021821568138 69.910411 0.0581413701178985 0.0653651711788212 0.039543303280376 97.3633333333333
"9155" 13.94908 234.3396 1.2089528169003 67.278672 0.0578709061816263 0.0485703633386972 0.0492553583745006 90.9
"9156" 13.35183 238.2269 1.20915018610931 69.914774 0.0622943746287962 0.0119332253013434 0.0415019442631408 92.7633333333333
"9157" 12.96778 238.1198 1.20853337601971 73.779566 0.04485197929021 0.0361356097485262 0.0439090524780941 95.7133333333333
"9158" 13.92059 237.0979 1.20821428221969 76.576542 0.0446669789139684 0.00136202614881382 0.0477221370260416 91.8566666666667
"9159" 13.32428 238.3119 1.20786200828412 79.056529 0.0504197074813799 0.0261254251254766 0.0429667011238607 88
"9160" 12.71142 237.4154 1.20753233495253 81.855888 0.0694439566940594 0.0573153324595376 0.0556050101363345 95.45
"9161" 13.16142 235.4754 1.20714573094623 82.009031 0.0685052828646149 0.015391819746967 0.0405949277503978 86.3666666666667
"9162" 13.17338 238.5152 1.20663692737299 82.065169 0.0964150430641187 0.0460486638549601 0.05042585122439 96.06
"9163" 12.17907 251.8788 1.21421132362059 91.35689 0.0989777544590843 0.0894252417824023 0.0499730595283651 90.7533333333333
"9164" 10.08235 243.665 1.21145047531839 89.63268 0.112895009595977 0.082194597122387 0.0556794303145556 86.7733333333333
"9165" 12.71426 262.9375 1.20802155581264 75.557926 0.102273431564244 0.0352592512385444 0.0721019290913892 93.79
"9166" 13.9499 267.1953 1.20769373884342 72.857553 0.0578911246675603 0.0136189143408653 0.0730941252407307 96.37
"9167" 14.23358 267.6047 1.20826230028343 70.167296 0.0477724226793259 0.00744982623566861 0.0720689747675546 81.6166666666667
"9168" 13.75151 264.2552 1.2083926926905 67.401858 0.0716166515531749 0.0174642359695131 0.0707673577478942 57.1333333333333
"9169" 11.98288 263.354 1.21044657631265 69.474399 0.0902880609669796 0.0154226516018087 0.0555840157187261 98.3166666666667
"9170" 12.01275 257.7846 1.21117996530914 66.354677 0.0670916401323594 0.0381932019445689 0.0437360628643018 94.6233333333333
"9171" 12.70225 259.943 1.21160018307118 66.363208 0.0580321596567537 0.0380570665423972 0.0523612180092155 90.58
"9172" 13.07564 261.4975 1.21229052865335 69.536489 0.0591340768023592 0.0431589149844349 0.0463198500472508 91.48
"9173" 13.14124 261.4314 1.21323468899882 67.370715 0.0615776669477157 0.0314116610082536 0.0468942301723256 87.1766666666667
"9174" 12.63376 260.1288 1.21360809898301 69.150069 0.0727982722483251 0.0129394100254096 0.0475746962882119 82.1
"9175" 12.69997 258.7832 1.21445144809543 66.027173 0.0591212971369224 0.0195672235104435 0.0405414426113656 87.8833333333333
"9176" 12.92088 260.1661 1.21421486698112 63.035396 0.0688086182984441 0.0235013323942074 0.0540665659642667 92.4433333333333
"9177" 13.21733 257.5926 1.21493328817669 62.09851 0.0690184023550899 0.0152600760258478 0.0585167930167384 95.3866666666667
"9178" 13.53091 257.6925 1.2146554646575 60.195175 0.0598654044702093 0.0267008181787894 0.0500156554326373 87.3
"9179" 13.06956 259.4432 1.21515099190362 62.86381 0.0635184811118354 0.0378848484958657 0.0444820499177219 93.9533333333333
"9180" 14.06751 256.0301 1.2157561656428 61.541296 0.0661584104080964 0.0240823005601325 0.0429940410472334 90.79
"9181" 13.27213 254.4886 1.21603330417907 62.811838 0.0603456867887822 0.0111771492974012 0.0334729987581864 90.6866666666667
"9182" 14.05622 252.8246 1.21671702760612 60.634162 0.0660403010197621 0.0148154251065349 0.0545592114877382 93.0866666666667
"9183" 13.84006 252.1007 1.216325156661 61.434574 0.0930605069631201 0.0375513986349899 0.0565298514063767 95.5033333333333
"9184" 13.6439 254.3196 1.21591060138924 61.298692 0.058750305997552 0.0504822514904616 0.0585900354871614 99.7166666666667
"9185" 13.22065 252.8107 1.21603812125676 62.289339 0.0935033451456623 0.0288512296286381 0.0509731424367896 93.6633333333333
"9186" 14.60552 251.8722 1.21531142153035 62.131041 0.0638441014082347 0.0071483579874666 0.0568583763942393 95.04
"9187" 16.22927 239.8564 1.21537515457781 61.273897 0.0766324055240932 0.0480535775615307 0.049418899585158 99.79
"9188" 15.75904 240.4959 1.21497598457591 59.949597 0.0808641262411924 0.0298957169007153 0.0507435280016635 99.9733333333333
"9189" 15.84687 235.4644 1.21486820553399 61.382799 0.0629731360199206 0.0395955347229133 0.0601373430826097 100.013333333333
"9190" 15.76148 235.7608 1.21460686908489 61.299685 0.0640781195674518 0.0331314192447793 0.048653111509291 99.8466666666667
"9191" 16.32567 234.4463 1.21396039817764 59.959514 0.0780001065806181 0.0542781348382769 0.0428940257758888 99.9833333333333
"9192" 16.31832 231.9171 1.21379477886828 58.713569 0.0693150397835071 0.0796378897794106 0.0501488117220325 99.92
"9193" 17.08629 230.3312 1.21305558023638 59.981136 0.0669404534278653 0.0649604106573895 0.0700275476554763 99.9733333333333
"9194" 17.28634 230.299 1.21284680930633 57.425373 0.0601472029359598 0.0439971461445697 0.0529229444362023 99.8666666666667
"9195" 17.75385 232.974 1.21232174307192 57.466632 0.063992993069109 0.058326875181265 0.0788854078193124 100
"9196" 17.77242 233.0411 1.2120620072337 56.581717 0.0677079992482734 0.0582473484707493 0.0452186538127068 100.01
"9197" 17.69393 231.2741 1.21182685326086 57.386691 0.0677768590697488 0.0657952910127612 0.0546898525847205 99.9733333333333
"9198" 17.69019 231.0157 1.21167199505615 58.830011 0.0553129220206227 0.0607642395114836 0.062740684918737 100.01
"9199" 19.00116 233.249 1.21133819297558 55.09773 0.0555478718141419 0.0468815470718393 0.05426360956031 100.016666666667
"9200" 17.14898 234.4065 1.21048611940716 56.568624 0.0760855164563723 0.0698677430829933 0.0703269670032166 100.016666666667
"9201" 19.00647 235.1347 1.21067612745804 54.636328 0.0585742644478433 0.0674408040160319 0.0792947456895681 100.006666666667
"9202" 18.51288 236.0537 1.21077845008036 56.072112 0.0661164011218136 0.0595741913795699 0.0516708646332038 99.9433333333333
"9203" 16.62401 253.1858 1.2117622297297 56.821939 0.0816542458768973 0.0596921848296142 0.0606558979673716 100.013333333333
"9204" 16.12689 258.0428 1.21235787950764 56.215531 0.0717007432927241 0.0145566772079916 0.0519943228390691 99.9666666666667
"9205" 15.18093 259.2615 1.21293618542523 58.069472 0.0707136519304153 0.0278644554003817 0.0520683844232697 95.9266666666667
"9206" 15.67089 266.046 1.21319020587777 61.1277 0.0669210236304384 0.0168334943497669 0.0770589176361782 93.46
"9207" 16.20905 265.5877 1.21345105112255 60.92239 0.0575479253873608 0.00724448042425358 0.0664904827582655 99.9966666666667
"9208" 12.08338 255.9895 1.21598919610076 53.826197 0.0477478486979636 0.0174755766459177 0.0327987639235672 99.9833333333333
"9209" 12.27295 257.5942 1.2164007724309 54.708138 0.0694783324302633 0.0671230374747017 0.0497034483389799 99.9
"9210" 10.94501 259.2281 1.21522157238229 54.04063 0.0844681548943308 0.0170008568257976 0.0381356368195295 99.5933333333333
"9211" 10.598 260.5641 1.21490380391516 52.551489 0.0849126816380449 0.0323882366451119 0.0456671573040525 100.01
"9212" 11.04158 255.9363 1.21533211813002 54.726785 0.0920668962231855 0.0666608057188024 0.0525767174223037 97.29
"9213" 11.11453 264.2677 1.21523973665489 59.15335 0.111805177546869 0.0317713898865283 0.0549450171880169 80.35
"9214" 12.84107 273.5661 1.21681207943386 57.980999 0.0548221760336171 0.0224151692966193 0.0600740111544637 99.8866666666667
"9215" 12.27008 279.06 1.21604045367364 58.147826 0.0621057156921552 0.0359599418096008 0.046842121099889 94.35
"9216" 11.54105 282.488 1.21633677701315 58.873652 0.0655475714947947 0.00663286950039271 0.0388813262794705 91.4233333333333
"9217" 11.65368 282.1325 1.21607513799301 58.363054 0.0716862055591024 0.0354323667062723 0.0483396103271705 94.0433333333333
"9218" 11.3435 284.8655 1.21606786133763 57.858805 0.0736940891259311 0.0182296616848208 0.0484930628737866 90.5066666666667
"9219" 11.65923 282.8066 1.2161473093876 56.82789 0.0626432620335991 0.0235710596404317 0.0677129369680708 89.96
"9220" 11.46981 281.7755 1.21597807957906 57.719551 0.0870059835341649 0.0257375745174666 0.0497089387180547 82.07
"9221" 11.60158 280.8591 1.21628405566152 59.389209 0.0573763745972531 0.0340759564175534 0.0571970645706172 68.9233333333333
"9222" 11.11882 281.8465 1.21645753875211 58.84112 0.0732308194574604 0.00956897242309727 0.0530736317363641 69.0133333333333
"9223" 11.71859 277.8801 1.21662184953787 60.955715 0.0727362336253764 0.0301909948206169 0.0580497011683325 80.82
"9224" 12.0212 280.6046 1.2174418403775 58.025235 0.0678619771736599 0.0271863616381116 0.0569147986790695 81.3266666666667
"9225" 11.34441 283.7339 1.21738307680517 57.588034 0.0466068222146414 0.0114033880856774 0.0517678413512493 81.1633333333333
"9226" 11.41617 277.2335 1.21745504586163 59.506642 0.0684946002030453 0.0349773029348477 0.0591610465962868 78.1533333333333
"9227" 10.77642 276.3199 1.21899452494183 60.681968 0.069222125715219 0.0151664969150998 0.0355514083528632 74.1733333333333
"9228" 11.4918 274.0323 1.21929999090484 62.736855 0.0711164656537705 0.022800608034063 0.0534252153676531 87.2233333333333
"9229" 11.53159 278.6646 1.21993925757406 62.368883 0.0526707678646223 0.00144507825923166 0.0492457451704031 78.1066666666667
"9230" 10.68633 277.4858 1.22026463400624 66.369159 0.0670704254875154 0.0196461199390379 0.0401471212310456 75.6233333333333
"9231" 10.56888 275.5477 1.22052696443664 66.840081 0.0555870158427383 0.020269458934459 0.0296531775309556 81.44
"9232" 9.76192 281.9633 1.22066823057816 65.80044 0.0576294212613912 0.0316638523733846 0.0523142650852894 70.7366666666667
"9233" 9.979715 282.2999 1.22082460165524 68.515691 0.0832366856167736 0.0216254505308696 0.0571473862084637 68.77
"9234" 10.49048 277.9677 1.2215163643669 69.164152 0.0709761898406937 0.0153741598354533 0.044296685497639 79.1133333333333
"9235" 11.37781 276.0149 1.2211846889322 71.79728 0.0657355325849175 0.00366642395421132 0.0634464569109695 57.1233333333333
"9236" 11.65251 282.5944 1.22232414617722 68.574408 0.0480329474078975 0.00748207576335579 0.0474694291699525 56.8866666666667
"9237" 11.78785 281.1493 1.22204311571887 70.084379 0.0505272123415211 0.000844632359523548 0.0507909185369962 64.3566666666667
"9238" 11.87985 279.0624 1.22266695638672 69.823328 0.0542088578559494 0.00845959508836093 0.0513933615758769 77.5433333333333
"9239" 11.84424 276.8532 1.22226949242156 69.745171 0.064801869938468 0.00137520919994743 0.0531256742193742 72.41
"9240" 11.68614 270.9068 1.22222668471533 68.846766 0.0765474913016616 0.0169804450883718 0.0429141310818418 70.7266666666667
"9241" 12.46407 275.7925 1.22281620966875 72.259079 0.0930762583971367 0.0310535382303075 0.0665150314075175 78.12
"9242" 12.87938 275.3365 1.22248053357805 73.61988 0.0625860018106462 0.0190858876103286 0.0587431040841349 76.7766666666667
"9243" 14.04974 278.2793 1.22342273144916 74.140594 0.0577163420817752 0.0208468086465617 0.0544318214399989 78.56
"9244" 12.90009 296.4008 1.22176186810935 67.625616 0.0736295095615612 0.0288475389089427 0.0498635388952191 93.98
"9245" 13.18839 299.6245 1.22153801575152 65.437427 0.0559613569207462 0.0348271866914371 0.0524966594807872 97.5266666666667
"9246" 12.62157 297.2039 1.22229950320353 66.327105 0.0553900822163962 0.0230880496813042 0.0666240362366361 98.8033333333333
"9247" 13.15162 297.7606 1.22224059615639 65.255325 0.0678122391005823 0.0157064462555472 0.0569238350765996 60.1066666666667
"9248" 12.70559 294.9473 1.22207760630067 65.032162 0.073761627755972 0.0458047320525698 0.0626742373364921 89.88
"9249" 12.57721 291.1514 1.22247786099437 62.944347 0.0783888477651244 0.00304047190361922 0.0494003893496116 95.7666666666667
"9250" 11.97385 288.5827 1.22401676244566 66.278108 0.0755965625091345 0.0170249976173781 0.0443962322866363 87.7866666666667
"9251" 12.6992 292.5228 1.22435841643282 62.660683 0.0603109014741086 0.0108102722354582 0.0487485837857347 94.51
"9252" 12.94802 289.3176 1.22452019707941 61.359193 0.0456158316097751 0.0099383478828035 0.0599642144856092 91.29
"9253" 12.86116 292.35 1.22528019791923 61.809885 0.0601686395317374 0.00974490571691489 0.0496152167687397 92.93
"9254" 12.68898 292.0509 1.22522143761558 62.283189 0.0615078910992058 0.0161328329121242 0.0515216108393167 93.1366666666667
"9255" 12.78509 286.2418 1.22550641237285 64.291657 0.065636307605187 0.0216812330905956 0.0517822003686861 89.68
"9256" 13.24381 286.5941 1.22568519111274 64.696724 0.0560106041992448 0.0318618006548167 0.066500866038195 85.99
"9257" 13.21343 289.977 1.22595779306157 64.303957 0.0667569132314622 0.0338590593740819 0.0605105882577165 89.8366666666667
"9258" 12.91106 289.8237 1.22595279992543 62.976086 0.0686131425305126 0.0137850054307614 0.0616395653732185 84.0433333333333
"9259" 12.66408 290.7883 1.22572773828652 61.961833 0.0594522855193587 0.0101637143877249 0.0623282461429284 90.5733333333333
"9260" 12.77289 283.3149 1.2255442535423 66.216812 0.0552915667480108 0.00631400993548913 0.0630353509454165 92.29
"9261" 13.34886 264.3385 1.23469356994455 88.144926 0.0781788107748527 0.0625079513570262 0.0568555383171843 85.7033333333333
"9262" 13.10181 271.8673 1.22933121711738 73.403856 0.0660701002380587 0.0211270156810656 0.0517138679666269 86.9066666666667
"9263" 13.40588 272.0738 1.22934017651503 71.455891 0.0680044801236472 0.00029534474549213 0.0308503231361343 91.03
"9264" 13.4391 268.1015 1.22915225722057 73.318161 0.0641209604809846 0.0113038144770691 0.0448616109774674 85.8633333333333
"9265" 13.70892 268.4748 1.23002760258015 72.211471 0.0520318668429023 0.00739629575485408 0.0425219922518715 89.11
